st_name,user_name,user_id,local_guide,rating_stars,time_num,time_unit,comment,create_date,update_date
劉芋仔蛋黃芋餅,FOOD SKY,https://www.google.com/maps/contrib/106763779687694580594/reviews?hl=zh-TW,"在地嚮導 · 210 則評論 · 1,392 張相片",5 顆星,4,天,"正EV+
簡單的事情重複做
口感不錯、價格親民",2025-05-04,2025-05-04
劉芋仔蛋黃芋餅,ki aissy,https://www.google.com/maps/contrib/116375189420993357352/reviews?hl=zh-TW,在地嚮導 · 495 則評論 · 636 張相片,3 顆星,4,天,這次吃感覺沒有之前好吃了,2025-05-04,2025-05-04
劉芋仔蛋黃芋餅,陳永堂,https://www.google.com/maps/contrib/113717160257401553733/reviews?hl=zh-TW,7 則評論,1 顆星,5,天,裡面蛋黃還是冷的一點香味都沒有,2025-05-04,2025-05-04
蚵仔煎大王,黃立同,https://www.google.com/maps/contrib/106506560609339782200/reviews?hl=zh-TW,10 則評論 · 1 張相片,1 顆星,3,天,"蚵仔煎很脆口 很有層次
蛋殼跟蚵仔的沙吃起來很有驚喜感",2025-05-04,2025-05-04
蚵仔煎大王,Chris Chu,https://www.google.com/maps/contrib/115916816336043160444/reviews?hl=zh-TW,在地嚮導 · 189 則評論 · 517 張相片,1 顆星,4,天,焦掉的蚵仔煎 過多的無味醬汁 加上無味的豬肝湯 不知道自己在吃什麼,2025-05-04,2025-05-04
馥陽鍋貼水餃專賣店,LEFTRIGHTHANDS,https://www.google.com/maps/contrib/107168846361544207989/reviews?hl=zh-TW,在地嚮導 · 49 則評論 · 50 張相片,5 顆星,2,分鐘,"這是間在寧夏夜市存在已久的鍋貼水餃店，由於寧夏夜市的美食密集，每次來訪都想要保留肚子的空間，多吃幾種小吃，因此即便總是看到人潮，卻沒有前來用餐過。

從日本友人間耳聞，務必品嚐這裡的「煎餃」，在恰巧路過附近的週六傍晚前往用餐，約是五點左右人潮不算多，拉了張騎樓座椅，點一份鍋貼，點餐後直接結帳，可多元支付。

鍋貼現煎，邊等邊刷著評價看（看到這不高的評分時內心抖抖）。差不多十分鐘左右鍋貼上桌，長條鍋貼的底部煎得恰到好處，金黃不焦，咬下時酥脆餡料有汁，鍋貼皮厚實有口感，內餡蠻有特色的，肉餡攪得很細，就連蔬菜餡料也是，拌和之後吃不太出來究竟是高麗菜或是韭黃。餐後查詢得知是三者的混合。搭配了醬料台區的醬油辣椒，切段的新鮮辣椒，辣度十足。

整體而言是個還不錯用餐經驗，或許也是剛好在沒那麼繁忙的時段，鍋貼能慢慢煎好，燙著嘴現吃的關係。",2025-05-04,2025-05-04
馥陽鍋貼水餃專賣店,alan,https://www.google.com/maps/contrib/103105128686518856597/reviews?hl=zh-TW,在地嚮導 · 39 則評論,5 顆星,1,天,非常美味的餃子。嘗試搭配糖醋醬。,2025-05-04,2025-05-04
馥陽鍋貼水餃專賣店,NYLY JOJO,https://www.google.com/maps/contrib/114033463017612485434/reviews?hl=zh-TW,"在地嚮導 · 69 則評論 · 8,420 張相片",5 顆星,3,天,微鹹的湯和蝦餛飩很精緻。,2025-05-04,2025-05-04
馥陽鍋貼水餃專賣店,Wayne Yu,https://www.google.com/maps/contrib/102069463200678741424/reviews?hl=zh-TW,,5 顆星,4,天,,2025-05-04,2025-05-04
林記麻辣臭豆腐,Iori,https://www.google.com/maps/contrib/106512169042799996135/reviews?hl=zh-TW,在地嚮導 · 133 則評論 · 2 張相片,5 顆星,21,小時,第一次吃點大腸臭豆腐 很讚 路過超級臭 比平常臭豆腐臭超多 平常都覺得還好 但這個真的臭到有點噁心== 但是吃了又是很好吃的 讚,2025-05-04,2025-05-04
林記麻辣臭豆腐,陳思盈,https://www.google.com/maps/contrib/104473959043294497902/reviews?hl=zh-TW,在地嚮導 · 57 則評論 · 21 張相片,5 顆星,1,天,"我最愛的麻辣臭豆腐了～湯真的超好喝
豆腐真的超入味！！而且裡面有小魚干加香菇
認真寧夏夜市必吃
啊鴨血不行🤣",2025-05-04,2025-05-04
詹記鷄脚翅,emily,https://www.google.com/maps/contrib/112518774157630001990/reviews?hl=zh-TW,"在地嚮導 · 390 則評論 · 6,455 張相片",4 顆星,2,天,"速度很快。
加辣，但感覺不到什麼辣度😅
花干有一次買，回家吃超級鹹
昨天買就還好。",2025-05-04,2025-05-04
賴雞蛋蚵仔煎,Crt Msvc,https://www.google.com/maps/contrib/104943546901432995113/reviews?hl=zh-TW,在地嚮導 · 99 則評論 · 55 張相片,5 顆星,1,天,蠻喜歡的蚵仔煎,2025-05-04,2025-05-04
賴雞蛋蚵仔煎,美魔貝拉,https://www.google.com/maps/contrib/101068468759843525317/reviews?hl=zh-TW,在地嚮導 · 97 則評論 · 203 張相片,5 顆星,2,天,"這家才是第一名好吃！！！！！！！夜市裡的那家到底哪裡好吃我不懂超普到不行
賴才是真的好吃👍",2025-05-04,2025-05-04
賴雞蛋蚵仔煎,蕭慶士,https://www.google.com/maps/contrib/100401040103166299289/reviews?hl=zh-TW,在地嚮導 · 94 則評論 · 598 張相片,3 顆星,2,天,不難吃，價錢顛覆我對夜市的想像,2025-05-04,2025-05-04
賴雞蛋蚵仔煎,賴振民,https://www.google.com/maps/contrib/100020568653109927445/reviews?hl=zh-TW,"在地嚮導 · 1,125 則評論 · 19 張相片",5 顆星,3,天,蚵仔煎好吃 豬肝湯很不錯,2025-05-04,2025-05-04
賴雞蛋蚵仔煎,古今東西,https://www.google.com/maps/contrib/108989025761321127961/reviews?hl=zh-TW,"在地嚮導 · 606 則評論 · 1,238 張相片",5 顆星,3,天,如果你來這個夜市，你一定不能錯過這個地方！,2025-05-04,2025-05-04
山東赤肉蒸餃,Rest,https://www.google.com/maps/contrib/107649283297443246585/reviews?hl=zh-TW,在地嚮導 · 7 則評論 · 20 張相片,5 顆星,1,天,"我不小心吃了
推薦給體重超過120公斤的人的蒸餐廳！ ！ ！ ！

1. 只管吃
2.醬油
3、醬油蒜
4. 醬油 蒜蓉 辣椒",2025-05-04,2025-05-04
山東赤肉蒸餃,huilan,https://www.google.com/maps/contrib/113317004326518853127/reviews?hl=zh-TW,"在地嚮導 · 373 則評論 · 1,963 張相片",4 顆星,2,天,一籠100元10顆，皮Q餡多，不用沾醬就很夠味了，加辣椒醬更加分，店內提供的辣椒醬是不會辣的，單價頗高，水準以上,2025-05-04,2025-05-04
山東赤肉蒸餃,elton shen (Holder1992),https://www.google.com/maps/contrib/113572659384757097486/reviews?hl=zh-TW,在地嚮導 · 28 則評論 · 1 張相片,2 顆星,5,天,可以考慮賣50,2025-05-04,2025-05-04
牛媽媽控肉飯（沙茶牛肉）,林建宏,https://www.google.com/maps/contrib/104453162011370760112/reviews?hl=zh-TW,"在地嚮導 · 1,171 則評論 · 10,099 張相片",3 顆星,12,分鐘,口味一般 份量偏少....,2025-05-04,2025-05-04
牛媽媽控肉飯（沙茶牛肉）,陳永堂,https://www.google.com/maps/contrib/113717160257401553733/reviews?hl=zh-TW,7 則評論,1 顆星,5,天,"點了控肉飯還行
牛雜湯完全不行
牛雜有股味道
很惡心。",2025-05-04,2025-05-04
阿桐阿寶四神湯,林志康,https://www.google.com/maps/contrib/111381483217911696372/reviews?hl=zh-TW,在地嚮導 · 163 則評論 · 581 張相片,4 顆星,8,小時,,2025-05-04,2025-05-04
阿桐阿寶四神湯,Max Yang,https://www.google.com/maps/contrib/107956848004169869398/reviews?hl=zh-TW,在地嚮導 · 34 則評論 · 118 張相片,5 顆星,13,小時,"食物有一定水準，營業時間適合我
服務人員反應迅速",2025-05-04,2025-05-04
阿桐阿寶四神湯,林郭全,https://www.google.com/maps/contrib/109954682872882961561/reviews?hl=zh-TW,在地嚮導 · 9 則評論 · 2 張相片,5 顆星,3,天,,2025-05-04,2025-05-04
阿桐阿寶四神湯,Tzu-Ling Tseng,https://www.google.com/maps/contrib/110020499559382347025/reviews?hl=zh-TW,"在地嚮導 · 258 則評論 · 1,701 張相片",5 顆星,4,天,"豬腸很香
湯好喝🌷",2025-05-04,2025-05-04
阿桐阿寶四神湯,詹培昕,https://www.google.com/maps/contrib/115512980455456984361/reviews?hl=zh-TW,5 則評論 · 12 張相片,5 顆星,4,天,,2025-05-04,2025-05-04
料理長胡椒蝦,Envy Lee,https://www.google.com/maps/contrib/107883679548813945956/reviews?hl=zh-TW,"在地嚮導 · 671 則評論 · 1,656 張相片",5 顆星,2,天,"巨巨巨好吃
胡椒蝦屬於偏濕潤 很夠味",2025-05-04,2025-05-04
艋舺雞排 台北寧夏店,BOSS徐碩鴻（boss的創業行銷筆記）,https://www.google.com/maps/contrib/112306663354490005765/reviews?hl=zh-TW,在地嚮導 · 31 則評論 · 37 張相片,5 顆星,5,天,辣梅雞排 好吃再度回購。,2025-05-04,2025-05-04
鴻記鐵板燒蔥餅捲,李世明,https://www.google.com/maps/contrib/111360034214705472107/reviews?hl=zh-TW,3 則評論,1 顆星,1,天,這個餅，點了打抛豬口味，辣又死鹹，不知道在吃什麼。,2025-05-04,2025-05-04
鴻記鐵板燒蔥餅捲,xuan yu,https://www.google.com/maps/contrib/108380825800919933910/reviews?hl=zh-TW,"在地嚮導 · 343 則評論 · 1,413 張相片",1 顆星,5,天,"說實在我不懂這食物存在的意義
但店員很正就是了",2025-05-04,2025-05-04
寧夏禺買の壽司屋,Y Y,https://www.google.com/maps/contrib/105098908075664916945/reviews?hl=zh-TW,8 則評論 · 2 張相片,5 顆星,3,天,,2025-05-04,2025-05-04
金雞畝舒肥脆皮塩水雞寧夏夜市寧夏店,Yung Chang,https://www.google.com/maps/contrib/105535367932677204480/reviews?hl=zh-TW,在地嚮導 · 21 則評論 · 11 張相片,5 顆星,2,天,"本來以為評分那麼高是不是有活動使然，結果不是！闆娘人超好又親切
重點是雞肉好吃（又很多！）小菜也是入味、調味剛剛好，重點是份量很大，200元四分之一雞+六樣小菜，一個人根本吃不完！
下次還要去買～",2025-05-04,2025-05-04
金雞畝舒肥脆皮塩水雞寧夏夜市寧夏店,Jian Chen (陳鉉士),https://www.google.com/maps/contrib/104237810519115532034/reviews?hl=zh-TW,"在地嚮導 · 304 則評論 · 1,539 張相片",5 顆星,5,天,好吃，菜新鮮，肉有嫩也帶嚼勁，老闆娘人很好，口味算重，份量也不錯，跟價錢相當,2025-05-04,2025-05-04
瑪吉臭豆腐,Ting,https://www.google.com/maps/contrib/102155425035146175998/reviews?hl=zh-TW,在地嚮導 · 57 則評論 · 84 張相片,5 顆星,2,小時,心中的第一名，但是被越來越多人發現了，以後可能都要排隊了😭 …,2025-05-04,2025-05-04
瑪吉臭豆腐,柯筑鈞,https://www.google.com/maps/contrib/112543715800597675307/reviews?hl=zh-TW,7 則評論 · 2 張相片,5 顆星,2,天,,2025-05-04,2025-05-04
瑪吉臭豆腐,Shaun Ho,https://www.google.com/maps/contrib/112377168912727298083/reviews?hl=zh-TW,在地嚮導 · 23 則評論 · 1 張相片,5 顆星,2,天,非常有趣的臭豆腐。外皮炸得很厲害，但裡面卻很軟。強烈推薦的地方！,2025-05-04,2025-05-04
瑪吉臭豆腐,nesta chung,https://www.google.com/maps/contrib/103583078260128301995/reviews?hl=zh-TW,2 則評論 · 1 張相片,5 顆星,3,天,世一炸臭豆腐，味道濃，我都係過2條街嗅到過來，油炸師父出力去打走去油，又鬆脆又不油膩，內裡又白滑，真係要大推，台灣又有間一定要出的臭豆腐,2025-05-04,2025-05-04
瑪吉臭豆腐,Simon Kuo,https://www.google.com/maps/contrib/116217638790677045625/reviews?hl=zh-TW,"在地嚮導 · 399 則評論 · 1,754 張相片",5 顆星,5,天,天啊 真的好蘇好好吃 酥感跟一般炸臭豆腐完全不同 感覺更酥脆,2025-05-04,2025-05-04
慈音古早味阿婆飯糰,D S,https://www.google.com/maps/contrib/117794267926679695118/reviews?hl=zh-TW,在地嚮導 · 71 則評論 · 117 張相片,5 顆星,2,天,"忘記拍照了，不過飯糰每個50元。
你可以選擇要不要辣。
它包含炸麵包和泡菜。
體積相當於兩個便利商店飯糰的大小，但口感很好，味道鮮美，餓了的時候推薦吃。",2025-05-04,2025-05-04
慈音古早味阿婆飯糰,S IU,https://www.google.com/maps/contrib/109370882236932660410/reviews?hl=zh-TW,"在地嚮導 · 2,084 則評論 · 25,006 張相片",4 顆星,3,天,"2025.04
一、飯糰呈橢圓形，實測直徑與長度約6.5*10.6公分，糯米飯粒粒分明，內餡有油條、蘿蔔乾、酸菜、肉鬆，油條色澤金黃，口感軟而不韌，蘿蔔乾微脆，和酸菜都不會過鹹，肉鬆也有到位，整體比以往不油，味道比以前好。
二、可用多元行動支付付款。

2022.11
飯糰已漲到一個50元。

2021.01
1.糯米飯比以前少油，吃來較清爽，整個飯糰似乎比以前小了一點。週四晚上20:17到，有1人排隊，比以前好買多了。
2.可用手機付款(街口支付、悠遊付)，很方便。

2017.08
1.比一般飯糰稍大一點，糯米飯Q勁不錯，包酸菜、蘿蔔乾、肉鬆、油條，特色是可選擇辣度，天冷時加辣，吃起來味道更好也更開胃。
2.平日最少都有20幾人排隊，若沒碰到大量購買者，多一個人大約多排一分鐘。不定期休息，先看店家臉書才不會白跑一趟。只在晚上營業，幾個月前在士林夜市也增加銷售點，現在是兩個攤位營業了。",2025-05-04,2025-05-04
明吉小館,陳文佳,https://www.google.com/maps/contrib/110698584882828766788/reviews?hl=zh-TW,在地嚮導 · 70 則評論 · 74 張相片,4 顆星,7,小時,老闆 我點外送的。醬烤雞腿有點鹹……是換廚師嗎？還是醬油打破了🤣🤣🤣,2025-05-04,2025-05-04
鴨頭正二代滷肉飯,陳君育,https://www.google.com/maps/contrib/110175169960494399989/reviews?hl=zh-TW,"在地嚮導 · 577 則評論 · 4,771 張相片",4 顆星,3,天,"相較其他攤位  這家沒人排隊
不過達人指點  它其實是老店
谷歌評價不高  感受各有所好
滷肉飯會黏嘴  羹稠有家鄉味
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
補充：
1️⃣蛋包瓜仔肉“湯”實質也是“羹”，但料更多味道更豐富。
2️⃣滷肉飯肉燥部份幾乎都是碎皮丁，吃起來卻不會太油膩，一碰唇就黏，滷汁融入油脂香，與重慶北路幾家老店味道頗像，就差了白胡椒作伴。
3️⃣肉羹肉鮮品甜很多，羹稠度第一口就覺得對了，蒜味有，但不多，酸提味，卻帶苦，醬油與醋，定有一方出狀況，詭異甘味劑味，擾亂味覺判斷。",2025-05-04,2025-05-04
太春小館海鮮餐廳,游勝豐,https://www.google.com/maps/contrib/113230172378066277933/reviews?hl=zh-TW,在地嚮導 · 9 則評論,5 顆星,2,天,,2025-05-04,2025-05-04
太春小館海鮮餐廳,John Pan (An Ko John),https://www.google.com/maps/contrib/115109873366966353800/reviews?hl=zh-TW,在地嚮導 · 96 則評論 · 71 張相片,4 顆星,2,天,,2025-05-04,2025-05-04
太春小館海鮮餐廳,婉慈Mika,https://www.google.com/maps/contrib/114582773471752570718/reviews?hl=zh-TW,在地嚮導 · 154 則評論 · 647 張相片,4 顆星,2,天,香煎豬肝超好吃,2025-05-04,2025-05-04
太春小館海鮮餐廳,Kenny Tsai,https://www.google.com/maps/contrib/113251661555075127810/reviews?hl=zh-TW,在地嚮導 · 84 則評論 · 139 張相片,5 顆星,5,天,餐點美味，適合聚餐,2025-05-04,2025-05-04
兩點綠豆沙,Shao Hung,https://www.google.com/maps/contrib/111265555062271000501/reviews?hl=zh-TW,在地嚮導 · 46 則評論 · 13 張相片,2 顆星,1,天,買了綠豆沙牛奶，喝了兩口就剩綠豆沙了,2025-05-04,2025-05-04
寧夏夜市先來厚到章魚燒 NING XIA XIAN LAI HOU DAO TAKOYAKI,葉秉軒,https://www.google.com/maps/contrib/109209564760109723328/reviews?hl=zh-TW,2 則評論,5 顆星,20,小時,吃了很多次 店員很熱情,2025-05-04,2025-05-04
香酥地瓜球（搬家）至民生西路209號4/18公休一日,Jang Jang,https://www.google.com/maps/contrib/118103020080864105126/reviews?hl=zh-TW,在地嚮導 · 697 則評論 · 990 張相片,5 顆星,53,分鐘,"它不在寧夏夜市的主街上，但它就在街對面。
它不太甜，不太油膩，而且非常脆。
通常在夜市看到的芋頭很大，皮很厚，很有嚼勁，而這家店的芋頭個頭較小，皮很薄，沒有嚼勁。味道就那樣。
我不知道哪一個更好，但比較它們可能會很有趣。
雖然這是一個食品攤，但它並不在人行道上，而是放在建築物的零售空間內。",2025-05-04,2025-05-04
香酥地瓜球（搬家）至民生西路209號4/18公休一日,みにゅ,https://www.google.com/maps/contrib/101591045364698380162/reviews?hl=zh-TW,在地嚮導 · 14 則評論 · 20 張相片,4 顆星,4,天,"週六晚上 7:30 左右訪問。
大約有10組人在排隊。
我想我們排隊等了大約15分鐘，因為他們不能一次炒大量的東西。

有兩種尺寸，我選了小一號，但後悔應該買大一號的！ ！
來這家餐廳之前，我一直在大排檔吃過飯，所以並不是很餓，但還是能吃完。
它酥脆有嚼勁，但不重。
已經成為我再次來台灣一定要去的地方。

與工作人員用英語交談。
您可以根據需要塗抹任意數量的神秘粉末。粉末甜、鹹、可口。",2025-05-04,2025-05-04
寧夏夜市-正港高雄！烤黑輪片,康哲瑋,https://www.google.com/maps/contrib/107463632861127045842/reviews?hl=zh-TW,10 則評論 · 6 張相片,1 顆星,5,天,完全不是高雄黑輪片,2025-05-04,2025-05-04
拌伴石頭火鍋,陳萱,https://www.google.com/maps/contrib/116279977864379485253/reviews?hl=zh-TW,在地嚮導 · 44 則評論 · 45 張相片,1 顆星,1,小時,不好吃,2025-05-04,2025-05-04
寧夏夜市 - 二代鵝肉攤,Nick Wu,https://www.google.com/maps/contrib/115493999566690812858/reviews?hl=zh-TW,7 則評論 · 3 張相片,5 顆星,5,天,鵝肉/鵝腸/鵝血都豪豪吃！,2025-05-04,2025-05-04
